Data Partition	Model	Cell Line	RBP Pair	Position	Same Pos. PPI Rows	Single Binders Rows	Actual PSI Mean - PPI 	Actual PSI Mean - Single Binders	Actual PSI Mean Difference: PPI vs Single Binders	Actual PSI Std Dev - PPI	Actual PSI Std Dev - Single Binders	Actual PSI Std Dev Difference: PPI vs Single Binders	Global SHAP RBP 1 - PPI	Global SHAP RBP 1 - Single Binders	Global SHAP RBP 1 Difference: PPI vs Single Binders	Global SHAP RBP 2 - PPI	Global SHAP RBP 2 - Single Binders	Global SHAP RBP 2 Difference: PPI vs Single Binders	Local SHAP RBP 1 Welch's T-test Stat	Local SHAP RBP 1 Welch's T-test P-value	Local SHAP RBP 1 Mann Whitney U Stat	Local SHAP RBP 1 Mann Whitney U P-value	Local SHAP RBP 2 Welch's T-test Stat	Local SHAP RBP 2 Welch's T-test P-value	Local SHAP RBP 2 Mann Whitney U Stat	Local SHAP RBP 2 Mann Whitney U P-value	PPI vs Single Binders PSI Welch's T-test Stat	PPI vs Single Binders PSI Welch's T-test P-value	PPI vs Single Binders PSI Welch's T-test FDR BH	PPI vs Single Binders PSI Mann Whitney U Stat	PPI vs Single Binders PSI Mann Whitney U P-value	PPI vs Single Binders PSI Mann Whitney U FDR BH
test	xgboost	K562	HNRNPK-PCBP1	3	809	4719	0.6689709517923362	0.6834761602034328	-0.014505208411096593	0.30891892113603275	0.31643248791524026	-0.007513566779207503	0.057032321664400476	0.014620957266181395	0.04241136439821908	0.21389752647589608	0.07257313730170183	0.14132438917419426	-46.79588905066057	5.4285346649426864e-251	359500.0	4.2253305748808736e-300	-44.245856174808004	3.0883419412307196e-248	380080.5	8.480785609584695e-292	-1.2295201771032975	0.2191353807117485	0.23699085617715024	1895167.0	0.7445040446161845	0.7496385552687099
test	xgboost	K562	HNRNPK-PCBP1	4	906	3921	0.701146247240618	0.5993997704667178	0.10174647677390025	0.30486983341820273	0.39305926070500835	-0.08818942728680562	0.135513338995585	0.15023249374855904	-0.014719154752974056	0.19959300756070647	0.03226499141629941	0.16732801614440707	5.035837397458595	5.003560657791902e-07	2151087.0	3.1567193935620745e-23	52.81238720001176	8.0622663932355e-300	3325361.0	0.0	8.538643262415462	2.9969310390271865e-17	4.419716481797669e-17	2056566.0	1.2097387704433554e-13	2.1805167961077764e-13
test	xgboost	K562	HNRNPK-PCBP1	5	414	3336	0.7743635265700485	0.8027588429256596	-0.0283953163556111	0.2097697604405396	0.30437282075561994	-0.09460306031508034	0.0002229290312077295	0.000490271648886523	-0.0002673426176787935	0.0005525811399758454	0.0005778242608420265	-2.5243120866181093e-05	-16.417302018607856	2.5168495568499912e-58	719738.5	0.15628228590047086	-3.0918127982749257	0.0020051850404129404	155268.5	6.023545320470448e-159	-2.4524426249274525	0.014450202450632527	0.01635449269606472	574659.5	2.4348218472330474e-08	3.6647833989280916e-08
test	xgboost	K562	HNRNPK-PCBP1	6	618	3829	0.814561488673139	0.781872812744842	0.03268867592829705	0.1842976798192511	0.31510972449152375	-0.13081204467227264	0.009318355402750812	0.004137659873290676	0.005180695529460136	0.004545704794983822	0.003280594487273962	0.00126511030770986	-16.96319549493626	1.1250537201890178e-54	606888.0	1.1152545271982596e-84	-8.835394304537658	1.4324565607566253e-18	493780.5	1.911243885921077e-120	3.634483018776911	0.00028948686482457067	0.0003522090188698943	1020016.5	3.6128693000520777e-08	5.382437936812279e-08
test	xgboost	K562	HNRNPK-QKI	3	90	4831	0.9616111111111111	0.6456761540053819	0.31593495710572916	0.033188496194471326	0.34632907677356295	-0.3131405805790916	0.08555391059999985	0.021453119707431172	0.06410079089256868	0.0005863768609999996	0.0014980561022946597	-0.0009116792412946601	-187.31908418093133	0.0	4230.0	1.643677828691014e-57	4.480364793908929	7.623582490272229e-06	428848.0	1.2490513518364885e-56	51.89272140512959	8.005003509781251e-252	3.770098427187299e-251	320241.0	1.345685274805126e-14	2.5188467964301077e-14
test	xgboost	K562	HNRNPK-U2AF2	1	44	7501	0.9652613636363637	0.740485668577523	0.22477569505884076	0.030739053380812082	0.34060023570345577	-0.3098611823226437	0.008423599000000002	0.004974782100440075	0.003448816899559927	0.002681834999999997	0.016737472354788157	-0.01405563735478816	-23.853588137159235	2.796237899483744e-121	33880.0	7.510605282894971e-20	-7.256986089285947	4.354691136130586e-13	270556.0	2.3387252837791324e-13	36.98264475026202	8.361197034311958e-70	1.6722394068623916e-69	208004.0	0.002848747690996583	0.003409157072831976
test	xgboost	K562	HNRNPK-U2AF2	5	23	14618	0.7974130434782608	0.7085687508551101	0.08884429262315074	0.21550409467602785	0.34927712098755836	-0.1337730263115305	0.0002414440500000001	8.010605448490833e-05	0.00016133799551509175	0.030228873999999996	0.020835380190700505	0.009393493809299491	-121.36614220421399	0.0	26565.0	2.3407020169591855e-12	-53.69216855138743	0.0	75486.0	4.801563289975448e-06	1.973069112162102	0.061076339543920166	0.06755413313191169	150738.5	0.3911643616186202	0.4021830760304123
test	xgboost	K562	IGF2BP2-PCBP1	1	88	4073	0.9887727272727272	0.6557298060397743	0.333042921232953	0.04092296583467985	0.3730784046906881	-0.33215543885600823	0.0025159035272727275	0.0053132836329594915	-0.002797380105686764	0.15755881728409085	0.03088870580101399	0.12667011148307686	-10.372477332980454	8.162177435987103e-24	165504.0	0.21378592407374863	-3.6866693517588254	0.0003933725332950269	128549.5	4.518842592523162e-06	45.65927367439149	6.325667599110469e-203	2.368070434538791e-202	312560.0	5.74703811537852e-33	2.467845778956659e-32
test	xgboost	K562	IGF2BP2-PCBP1	2	413	8959	0.6494745762711864	0.6942902109610448	-0.044815634689858386	0.3343733034002901	0.35192734396614783	-0.017554040565857743	0.011181848292978212	0.020646105187624733	-0.00946425689464652	0.22677822020338972	0.07638374694319032	0.1503944732601994	5.474801395308054	4.946595610628151e-08	1937079.0	0.10529873026388684	-31.769694390025524	2.9682687143713068e-120	646121.0	3.597602607316055e-111	-2.6567944233042122	0.008166031009710488	0.00953792421934185	1802851.0	0.3801221886344257	0.393601698869689
test	xgboost	K562	IGF2BP2-PCBP1	3	504	3970	0.8854613095238096	0.792547355163728	0.09291395436008165	0.12011377141100839	0.24606621908883905	-0.12595244767783065	0.21438758627579363	0.10528963252843164	0.10909795374736199	0.182293184436508	0.10661338956689168	0.07567979486961632	14.705072707182646	3.511966814008769e-42	1550523.0	1.4317304150637752e-90	-31.12512186982237	1.2438156888104757e-162	591292.0	6.021042360965921e-51	14.026899032383637	2.3537992108833624e-41	4.0911271998687015e-41	1146087.0	9.710235290976788e-08	1.4036577747352584e-07
test	xgboost	K562	IGF2BP2-PCBP1	4	322	5675	0.9771490683229812	0.8925133920704847	0.08463567625249646	0.03536852468042856	0.1805910785234515	-0.14522255384302293	1.1875273577639753	0.7791603871667312	0.40836697059724414	0.09140071370807455	0.048979912806646694	0.04242080090142786	42.66972081748657	3.1517372525373844e-257	1274428.5	7.171385302973611e-33	29.083899987641843	2.8146175281640328e-154	1394353.5	4.3896655221070074e-57	27.27106975573452	7.769313297707049e-137	2.224156355814175e-136	1160407.5	3.2194046583324106e-16	6.351798379953135e-16
test	xgboost	K562	IGF2BP2-PCBP1	5	300	3151	0.7866683333333333	0.8586759758806728	-0.07200764254733949	0.38327643014352897	0.22674068271323	0.15653574743029897	0.0533864969543333	0.05004670290520787	0.003339794049125426	0.0005551208412666667	0.0005362541926093304	1.8866648657336264e-05	-1.2943008114907986	0.19629328112931552	379602.5	1.6424149952393132e-08	-0.8439965371316498	0.3987346667017725	154038.0	4.758890431095253e-95	-3.2011767124089165	0.001506420933417531	0.0018027660350734389	505283.0	0.04781208274538088	0.05411289985136131
test	xgboost	K562	IGF2BP2-PCBP1	6	589	7039	0.7424278438030559	0.7534676090353742	-0.01103976523231831	0.31153338991659935	0.34311464981506173	-0.03158125989846239	0.019162033511035646	0.03553807313840431	-0.016376039627368666	0.004313029536162988	0.0019321382912011937	0.002380891244961794	15.276163496846612	3.842901837829898e-51	2219038.0	0.004436170522598279	-17.17799898508824	4.5136651030228686e-61	614945.5	1.8752366801314406e-178	-0.8194458935152822	0.4128059568367669	0.4335947460299853	2010664.5	0.224773443525227	0.24130090260796427
test	xgboost	K562	MBNL1-RBFOX2	1	43	1515	0.04587209302325582	0.9028782178217821	-0.8570061247985263	0.1667328235254026	0.1465989027813293	0.020133920744073303	0.02128925579069768	0.06458962101255776	-0.04330036522186008	0.0004962410627906977	0.003064551767397227	-0.0025683107046065292	20.63358232243751	2.2161529691262926e-71	55200.0	6.325851434493459e-15	-7.347722088725163	4.03101948601734e-13	17844.0	3.3623241139359403e-07	-33.34140807823261	8.491925841728721e-33	1.3930574976319026e-32	1652.5	2.1874383753370412e-26	7.097022284426845e-26
test	xgboost	K562	MBNL1-RBFOX2	2	163	2947	0.8900460122699385	0.589321343739396	0.30072466853054247	0.06977390315268554	0.34667801050726194	-0.2769041073545764	0.4307696358895705	0.029905880899039703	0.4008637549905308	0.10472464628834353	0.022227741312185953	0.08249690497615758	-236.3223383991155	0.0	8739.0	4.388003281988621e-96	-55.50994266302978	3.5276982557984253e-124	16231.0	3.683806206165476e-90	35.77778631964457	8.848498199129653e-170	3.004373807146347e-169	335435.0	1.3924923256225503e-17	3.1277519929368054e-17
test	xgboost	K562	MBNL1-RBFOX2	3	291	4945	0.8421082474226803	0.6420460060667341	0.2000622413559462	0.12963672505686655	0.35022642158486084	-0.2205896965279943	2.9389352958762887e-05	9.453905923518708e-06	1.993544703524418e-05	0.15824175305841923	0.10447064250626088	0.053771110552158344	-26.028895157350856	2.1019875919867585e-79	115786.0	1.124216627044039e-162	-35.778612358608214	3.0280570197655585e-176	454779.0	3.982711265078737e-26	22.018650951544082	9.27263377101859e-79	1.9340064722410204e-78	864986.0	6.412523081326934e-09	9.752378852851379e-09
test	xgboost	K562	MBNL1-RBFOX2	4	218	3315	0.24951834862385325	0.5850797888386123	-0.3355614402147591	0.29643130028863146	0.368205065993627	-0.07177376570499555	0.00029741183995412825	8.651779915016592e-05	0.00021089404080396233	0.12095305385321092	0.16294951830995172	-0.041996464456740795	-12.215745831130143	1.326629768139424e-33	6437.5	1.5760040027001245e-140	20.996846963586936	6.8801046201762496e-68	537004.0	1.654231206332172e-33	-15.925439797018376	1.9181523478268276e-40	3.294708738620198e-40	160842.5	5.595563605900086e-43	3.403967860255886e-42
test	xgboost	K562	MBNL1-RBFOX2	5	212	3746	0.8936603773584904	0.51138974906567	0.3822706282928203	0.12170163085764886	0.3933645614804016	-0.27166293062275276	2.9784705933962265e-05	5.603087357410571e-05	-2.6246167640143445e-05	0.00015411653175471693	0.003817641768897473	-0.0036635252371427563	-11.088210835768741	3.888294738978812e-28	121454.0	4.962472831869525e-66	-15.963155033332098	1.476881454814312e-55	278159.0	1.9345752376314224e-13	36.25552994006804	6.29166444422812e-145	2.0412955752384566e-144	570152.0	1.1019702728329543e-26	3.679596425797074e-26
test	xgboost	K562	PCBP1-QKI	3	90	4130	0.9630166666666666	0.6925122276029055	0.2705044390637611	0.03207500426931235	0.28555618893421075	-0.2534811846648984	0.015217963322222233	0.12438817385180022	-0.10917021052957798	0.0005866716859999996	0.0016697692263864879	-0.0010830975403864883	53.453756095956386	1.3645541966309857e-189	245196.5	1.9186457906902817e-07	3.3503847386226053	0.0008142363508736728	365803.5	8.588709132256591e-57	48.447411799923664	2.7772174593953843e-213	1.0670361817677002e-212	288901.5	2.0151685867020105e-19	4.670073232674501e-19
test	xgboost	K562	PCBP1-RBFOX2	3	409	6400	0.3852701711491442	0.7195683593750001	-0.3342981882258559	0.14839459020522452	0.31944601634610464	-0.17105142614088012	0.27120055217603917	0.0634738040858825	0.20772674809015668	0.04305695250855747	0.08578992193807812	-0.04273296942952065	-188.69918390354405	0.0	2375.0	2.8929234153630273e-252	41.67228488923742	0.0	1386813.0	0.04269174837827288	-40.01760298219725	4.432637442508849e-181	1.578451381966566e-180	505240.5	1.5544266903168446e-96	2.8368287098282413e-95
test	xgboost	K562	PCBP1-RBFOX2	4	427	4473	0.41117564402810297	0.6934590878604964	-0.2822834438323934	0.19072238400932814	0.36408520554832735	-0.1733628215389992	0.28408556748243563	0.0413994658124592	0.24268610166997642	0.1809990435362998	0.1099011977578426	0.07109784577845721	88.09664903258631	1.897e-321	1873359.0	1.6485458406774885e-237	-50.38873691168712	0.0	689307.5	1.7388659374568717e-21	-26.343396797822297	2.334197601902832e-109	5.978821927680937e-109	574556.5	2.9972546720663815e-42	1.7503967284867668e-41
test	xgboost	K562	PCBP1-RBFOX2	6	105	3486	0.9920714285714287	0.7242736660929433	0.2677977624784854	0.006922103869346522	0.3537991914067107	-0.3468770875373642	0.012655672397142857	0.004015572016676133	0.008640100380466724	0.2661480400000004	0.08937243942177284	0.17677560057822758	20.264335619931387	7.451428564756334e-41	319493.5	4.4604184415232415e-39	42.331479737315846	4.592179031217331e-158	296070.5	3.029864116834638e-27	44.40905503197175	0.0	0.0	299770.0	6.795333248526228e-29	2.543893985345716e-28
test	xgboost	K562	PTBP1-ZC3H8	3	896	1643	0.4317806919642857	0.6896570298234935	-0.2578763378592078	0.30416740035191	0.31323118744507134	-0.009063787093161357	0.16220311043526794	0.21848939035976875	-0.056286279924500804	0.08853842117131695	0.00041315056111990264	0.08812527061019705	14.663033544020688	1.6595947334770893e-46	1015310.5	8.186483387304288e-57	-162.3882988602586	0.0	2791.0	0.0	-20.200124195036626	2.6735976380693e-82	5.826048584449519e-82	386855.0	4.190133691472205e-87	6.797327988388243e-86
test	xgboost	K562	PTBP1-ZC3H8	5	50	1439	0.9910599999999996	0.6402324530924252	0.35082754690757445	0.010536932133002956	0.32900805259879945	-0.3184711204657965	0.00010043859819999994	2.9380944005072977e-05	7.105765419492696e-05	0.0	0.0	0.0	-30.84687046106072	1.7890349867110092e-36	424.5	4.7031647919413836e-94			35975.0	1.0	39.86578398414868	5.805481225045772e-237	2.4217150253048082e-236	66876.0	4.727396192796395e-25	1.408571110506681e-24
test	xgboost	K562	PTBP1-ZC3H8	6	50	678	0.9910599999999996	0.6894203539823006	0.301639646017699	0.010536932133002956	0.24377756920669208	-0.2332406370736891	0.0	0.0	0.0	0.0	0.0	0.0			16950.0	1.0			16950.0	1.0	31.818293770243372	1.7975244051459985e-138	5.355889043904404e-138	30814.5	4.415441660127971e-22	1.130972776102954e-21
test	xgboost	K562	PUM2-QKI	6	55	4999	0.987281818181818	0.787996199239848	0.19928561894197006	0.010018854279678949	0.33040212818939585	-0.3203832739097169	0.06495992572727277	0.05899128993264252	0.00596863579463025	0.0	0.0	0.0	34.14424024225473	4.289542067716595e-230	85605.0	7.169664303442608e-07			137472.5	1.0	40.9680615785047	5.286095744160081e-301	2.5725665954912392e-300	202004.0	2.0165435417740913e-09	3.1320782670108225e-09
test	xgboost	K562	QKI-RBFOX2	1	38	1662	0.9851710526315792	0.8869927797833935	0.0981782728481857	0.014899789729964493	0.24198648517767235	-0.22708669544770785	0.0047700009999999985	0.004645882305499399	0.0001241186945005997	0.0021151719	0.002772066094328818	-0.0006568941943288177	-1.2155530879484122	0.2243279526759788	10298.0	9.91939606477008e-13	-1.2854932037407938	0.1987991872675332	58577.0	7.627919121006265e-20	15.31880359934407	8.690950932295888e-48	1.6061757419179743e-47	42766.0	0.0001843858065930049	0.00023614322598753258
test	xgboost	K562	QKI-RBFOX2	3	62	5768	0.019177419354838698	0.6766024618585298	-0.657425042503691	0.0168579155835251	0.34094996458439847	-0.32409204900087335	6.30909652258064e-05	0.001217574127865135	-0.0011544831626393286	0.15883458000000003	0.09611993772557732	0.06271464227442271	0.21850099571230272	0.8270465030641354	281719.0	5.504368370442989e-15	-64.6218584896383	0.0	82956.0	3.399844751788467e-13	-132.1809036151729	0.0	0.0	8648.5	4.040913590047575e-38	1.9665779471564863e-37
test	xgboost	K562	RBFOX2-SF3B4	1	221	22532	0.9611425339366513	0.7471376264867744	0.21400490744987688	0.10783557053936323	0.3512656343881396	-0.2434300638487764	0.0002951431672398192	0.00025990313207547005	3.5240035164349156e-05	0.05430755242986428	0.07233409189295713	-0.01802653946309285	-15.2680260456279	1.9948102262444054e-51	234129.5	1.005998628295739e-119	-4.0053700447555665	8.370517690587069e-05	2186885.5	0.0018252960649214431	28.07752702400882	8.135733414305041e-82	1.7467898213066706e-81	3435452.0	2.194017227873025e-22	6.043896514518144e-22
test	xgboost	K562	RBFOX2-SF3B4	2	595	43745	0.3277831932773109	0.67726048691279	-0.349477293635479	0.40028256545675467	0.3633402700079201	0.036942295448834594	0.025518949230252098	0.002999213656587625	0.022519735573664473	0.02802347509663863	0.03525654548183495	-0.007233070385196317	-12.13852734719745	1.8372640900886917e-30	4807816.0	1.8672359474885463e-154	-0.5111165620643394	0.6094332929848971	11561111.5	2.794731301288215e-06	-21.178284487806756	5.753498415678165e-75	1.1831137587169185e-74	7192638.5	1.2852943048822457e-78	1.8765296851280785e-77
test	xgboost	K562	RBFOX2-SF3B4	3	879	24604	0.8997548350398181	0.8030816737115917	0.09667316132822645	0.09939782769972855	0.3035280044525041	-0.20413017675277556	0.10112101034159274	0.020986991684152453	0.08013401865744028	0.11527038883276455	0.20893475142607462	-0.09366436259331007	-39.60043390967089	3.199994850838369e-201	2033899.0	0.0	-24.178643217743414	7.931012609450348e-103	7351307.0	1.0433740075084747e-58	24.97385410027566	5.102951022902535e-116	1.3546015442614004e-115	9651639.0	5.908697940480336e-08	8.71383736676898e-08
test	xgboost	K562	RBFOX2-SF3B4	4	543	23020	0.8407651933701658	0.8528195047784535	-0.012054311408287721	0.1676953276053165	0.2621784784973445	-0.094483150892028	0.22313573313075508	0.02349659347864813	0.19963913965210695	0.15597399712338858	0.6435749660626039	-0.48760096893921534	-124.19726288331418	0.0	209411.0	0.0	-93.0096539177313	0.0	1712526.0	1.9860689344985225e-184	-1.628729947379184	0.1038896911054226	0.11319324553277388	4119246.5	3.95099068760241e-42	2.2186332322690456e-41
test	xgboost	K562	RBFOX2-SF3B4	5	983	41572	0.5017177009155646	0.6883753367651304	-0.18665763584956585	0.3992579986713593	0.35813720924084774	0.04112078943051156	0.003968490957651577	0.0015330265870310176	0.0024354643706205594	0.08929256075116988	0.10100589269273116	-0.01171333194156128	-6.725623183944539	2.93340276370903e-11	8125406.0	1.0170621937933837e-229	8.683174730480083	1.475480006326314e-17	24333529.0	1.2187583448356269e-24	-14.520323501022036	1.4553812413571406e-43	2.62327976837213e-43	14772129.0	5.205291308777104e-50	3.618916814673605e-49
test	xgboost	K562	RBFOX2-SF3B4	6	153	36741	0.9781928104575164	0.704756933670831	0.27343587678668535	0.02092036311126694	0.3521736444111126	-0.33125328129984566	0.4304776694117647	0.008340423899903948	0.4221372455118607	0.012788108492810459	0.021995953075131486	-0.009207844582321028	656.4947100948348	0.0	5555503.5	4.939635241168846e-97	0.6646074522153594	0.5072266238208283	3050033.0	0.06866137391893022	109.49508406855969	0.0	0.0	4186397.0	1.2565792488094683e-25	3.898988142812115e-25
test	xgboost	K562	RBM22-TIA1	1	349	7451	0.9443166189111747	0.5814028989397395	0.3629137199714352	0.06010211051648178	0.40387909904319635	-0.34377698852671457	0.003002167832664756	0.003689507149691585	-0.0006873393170268288	0.06712522296561603	0.060220259541701786	0.006904963423914244	1.9533416611088177	0.05081581453108631	198007.5	3.8260438178241964e-159	-1.7785585213925292	0.076038727038064	505975.5	3.594018766598408e-83	63.91300997804763	0.0	0.0	1851311.5	5.711324423094382e-41	2.9780477348992137e-40
test	xgboost	K562	RBM22-TIA1	2	409	12063	0.6006748166259168	0.6004432147890243	0.00023160183689252545	0.4546823383424056	0.38940064619448783	0.06528169214791779	0.001257636918581907	0.003419639831677857	-0.00216200291309595	0.06968366694963322	0.010129516747120615	0.05955415020251261	-8.804791124670292	1.7809658475186867e-18	2333779.0	0.06275614410839374	-9.543911413801506	1.2577342785194662e-19	1374526.0	1.4577370593200056e-52	0.010175635696432461	0.9918858928165742	0.9918858928165742	2349470.0	0.1010895715870806	0.11181119281601337
test	xgboost	K562	RBM22-TIA1	3	423	7287	0.6951347517730497	0.7341415534513517	-0.03900680167830195	0.30552914366442196	0.318746482057439	-0.01321733839301703	0.0014132969094139479	0.0003535507848876355	0.0010597461245263123	0.06228979472813238	0.046662624770441884	0.0156271699576905	26.608969601855193	2.940201460239129e-95	2289002.0	3.694823767745206e-64	11.302986630322662	2.3013500929558815e-26	2357060.0	4.30146180019208e-75	-2.54656378434696	0.011192161518194072	0.012766059231690113	1666423.5	0.004896571273919072	0.005765317790259553
test	xgboost	K562	RBM22-TIA1	4	260	7541	0.8395153846153847	0.7401249834239492	0.0993904011914355	0.10247976424154225	0.33255940275359924	-0.23007963851205698	0.5631667162307692	0.150860904074632	0.41230581215613715	0.0772800864	0.05647270110073074	0.02080738529926926	102.52029729696322	0.0	1764466.5	6.056389829575758e-107	18.35518454596232	4.5352718139772846e-57	1550161.5	2.3271625913691767e-57	13.394661823928937	5.627671299403528e-35	9.553953601312965e-35	940713.5	0.26716712724234737	0.27861714698130513
test	xgboost	K562	RBM22-TIA1	5	738	8956	0.4188001355013551	0.6981745198749443	-0.2793743843735892	0.38031660785673105	0.36180779394198725	0.018508813914743794	0.1026023136693767	0.03706751799919049	0.0655347956701862	0.045759834699999995	0.02612422026392651	0.019635614436073486	-28.833268513303754	1.0048465054722414e-128	1190609.0	3.947825157284517e-184	-0.3905667759253161	0.6962217228530613	4168164.0	3.20538179293611e-32	-19.25088112240164	7.881020140452111e-69	1.554903973656768e-68	2266537.0	8.176441859387233e-46	5.190263093350157e-45
test	xgboost	K562	RBM22-TIA1	6	91	6705	0.298978021978022	0.744407009694258	-0.445428987716236	0.45631704324520245	0.36601824374470665	0.0902987995004958	0.03477804230549449	0.020238332407919463	0.01453970989757503	0.002492345640659342	0.0022595876570322146	0.00023275798362712733	-5.808888852682169	6.79698065724308e-08	59792.5	8.48837880036381e-40	-3.2434079386668815	0.0013458149504972528	143813.0	4.0100784961121e-18	-9.271384231815219	8.097267979567276e-15	1.1704961633829924e-14	173181.0	1.2922796117736021e-12	2.21968027434054e-12
test	xgboost	K562	U2AF1-U2AF2	1	1394	5369	0.9304135581061693	0.7079664742037622	0.22244708390240708	0.16778474491813802	0.35489540475602704	-0.18711065983788902	0.1858642982403156	0.03392422983294796	0.15194006840736765	0.024831687453939745	0.017086973798922888	0.007744713655016857	-82.71835907457258	0.0	700968.0	0.0	-6.221995431445459	6.061548124809733e-10	2895639.0	7.383756879385288e-39	33.66787158329418	2.2580940162153473e-223	8.91031692884975e-223	5193411.0	1.388556097910321e-110	4.054583805898137e-109
test	xgboost	K562	U2AF1-U2AF2	2	4254	10517	0.7276566760695816	0.691379813635067	0.03627686243451467	0.34372960583767065	0.35636861702793027	-0.01263901119025962	0.0011692239773695347	0.0012706188543245502	-0.00010139487695501543	0.019941316107441473	0.0198949378844836	4.637822295787408e-05	0.43479759179565863	0.6637172314608689	2897059.0	0.0	-2.538917674701212	0.011138952297936692	17731741.5	6.071374611091575e-87	5.746702312217062	9.428305304108345e-09	1.2628739214677231e-08	23426929.5	6.628596035595107e-06	9.129953030159298e-06
test	xgboost	K562	U2AF1-U2AF2	3	1741	6516	0.8134796094198736	0.657986418047882	0.15549319137199158	0.3266298548571231	0.3495741156394385	-0.02294426078231543	0.16142888336728317	0.014748205038243404	0.14668067832903978	0.03940053156427341	0.04442761513042511	-0.0050270835661517035	-41.80355620644438	6.406788065108834e-273	1496229.0	0.0	-29.1161764548984	4.403036845528125e-163	2840681.0	2.0904833928059437e-225	17.381046031050822	1.9181372025308923e-64	3.7339737542601374e-64	7177341.5	4.4711271673100585e-65	3.626580924595936e-64
test	xgboost	K562	U2AF1-U2AF2	4	3472	11490	0.731891849078341	0.7653470409051348	-0.033455191826793795	0.350723398874117	0.31033303666902634	0.04039036220509068	0.014478562253868088	0.0023153629824081983	0.01216319927145989	0.053135673881797234	0.04801784164760113	0.005117832234196103	-19.133951061445202	3.4416992147182894e-78	10721298.0	0.0	-2.508068907442875	0.012168791921773659	20409362.0	0.03800515408681778	-5.0544830900452755	4.4628961393544353e-07	5.766219790670333e-07	19697589.5	0.26413385594294403	0.2774355609184879
test	xgboost	K562	U2AF1-U2AF2	5	2240	11026	0.8040560267857143	0.6560197261019408	0.1480363006837735	0.3230691875800935	0.36384129890652045	-0.04077211132642694	0.08484189598276787	0.006192394693402865	0.078649501289365	0.020984325369151784	0.023372682110004536	-0.002388356740852752	-40.15652452682453	5.1319276394052595e-267	1652533.5	0.0	3.787553180046698	0.00015358355099894552	11987221.0	0.028501072327190607	19.33808375612171	3.088958586763057e-79	6.536057299527628e-79	15344689.5	1.9074520505660592e-73	2.1422153798664972e-72
test	xgboost	K562	U2AF1-U2AF2	6	4691	11607	0.7699225111916436	0.6757425260618592	0.09417998512978432	0.3167680909937367	0.3780340077776844	-0.061265916783947716	0.12536059096815177	0.011552123059949945	0.11380846790820183	0.0429207925749094	0.05215994380093848	-0.009239151226029085	-81.85549225004372	0.0	4854789.0	0.0	-15.12552148239448	4.00687044675354e-51	19028281.0	1.305617040782645e-199	16.222817113368272	1.8492335442644422e-58	3.552474966613271e-58	29745438.0	1.840854135187586e-20	4.555333961650637e-20
